path,labels
nep_0546_8473061866,केरलका साहित्य भन्नाले सामान्यतः मलयालम साहित्य भन्ने बुझिन्छ
8d8d5fb560,दिनलाई खर्ना भनिन्छ
71b096fd1d,उच्च व्यक्तित्व भएका
09173ba27d,कुरिनटार चितवन जिल्लाको
cf09e6cf68,कुनै व्यक्ति जतिसुकै
5d24da897b,प्रवचन गराउनुपर्छ
9624b43e69,जस्तो हुन्छ
e9ce623fa0,चिसो लाग्दैन
d2c1cebf8e,त्यहाँ तिनीहरू नयाँ
60151c1980,कारण यस परियोजना
681b02292b,हिन्दीमा ढोला
d2586caed7,धेरै थरहरू रहेको
95d9a5e78e,स्वीट्जरल्यान्ड सरकारले
4b79029d04,भेट्न पाएनन्
27ac0128db,गर्न पहल गर्नुपर्छ
ce7d17f2be,प्रतीक्षा गर्छन्
b1a1ede967,मलाई पनि
7ced0ba10e,प्रतिवादी विरुद्ध
fa02a9e847,१०५ भन्दा बढीको
1e27bd07d6,र माता गङ्गा
4dca01d580,परिणत भयो
fffd7ed065,दशकका बेला अस्ट्रेलियाली
Voice85,उहाँले यो आविष्कार गरेर आफ्नो नाम अहिले कमाइरहेका छन्।
5cdf042fe4,जिल्लामा रहेकोले यस
3067e1c00d,त काठमाडौँ विश्वविद्यालयका
bfabccafc1,पर्बते
a2c6f8db3d,बालिन्छ खेलिँदैन
6cd02ecc97,उनी सर्वसम्मतिले
468cb6ddda,छोडिएको थियो
c30f0fbe35,चुनिएका थिए त्यसैले
bc78340938,हामीले धेरै कुर्यौँ
c1f2aa5161,देवीचन्द्रले पढाए
e1c76c0b86,लोकपाल विधेयकमा उठेका
a281017366,धर्म आदि क्षेत्रमा
c5706dfa87,एक कदम अगाडि
4d970ea0af,कीर्तिपुरको सभ्यतास्थल र काठमाडौँको
12df3d6d13,आएर मिल्दछ
9c45616f02,गरेकाले पनि आफूलाई
598dc46c44,हालको सिमाना
df634c0897,निर्मित यो विशाल
58b98e121e,स्टेफन किङ्ग्सद्वारा लिखित
463f149705,यसरी इन्द्रको शरीरबाट
92199d8d90,यसको स्थापना विक्रम
05a9b60d69,योगनरेन्द्र मल्लले उषाहरण
bcad79cef3,पनि देखिन्छ
150365d269,सहर थियो भन्ने
f2546cc540,१७७० मा चेवलियर
becac8f391,प्रकाशको गुण एवं त्यसको संरचनाको अध्ययनलाई अप्टिक्स भनिन्छ।
f35c7b801e,पालादेखि सुरु भएको
9cf4234ddb,बिहारको अन्य हिस्साहरूमा
d107ccf6cd,यस अवधिमा खेलाडीले
c4caaea8f3,हरेक वर्ष माघ
766a914bee,मकालु तथ्याङ्क विश्लेषण
aab7ef43ff,विरुद्ध मुद्दा
536357e35e,बगाले वडा ३
77de76f7d7,समानता स्वच्छता स्वतन्त्रता
b092089620,नै यो लाश किन
fb41bc0f20,सङ्कलन परिमार्जन
e3f5d50f87,लासलाई गाड्दा भुइँमा
764b1ae40f,मेरो जीवनचर्या भनेको
1f1fcf4718,परम्परागत शैली लोप
929504f6fb,२००६ सालमा भारतको
9b51389410,१ ठ्याक बराबर १ अङ्क
d03de3325f,स्वास्थ्य सेवा उपलब्ध
44fa96ed4d,यो गाविस सदरमुकाम
e88b2a11f2,पाइएको थियो
1fe4334653,नै नगरी एक
ce49917e99,म केहि काम
ecae051b6d,यसबाट उत्पादित बिजुली
40c960848a,एक साधारण यन्त्र हो
63089a6bb9,सिद्धिनरसिंह मल्ल
937a6ab59f,महेशराज पन्त दिनेशराज
7aaa60183d,मिति जुरेपछि घोक
33aca7edb7,पञ्चायतकालदेखि नै वाम
aebff76b67,झिङ्गनु नेपालमा पाइने
8adf752edf,चर्चा कमाउने व्यक्तिहरूमा
2caced451e,पौराणिक पनि छन्
2c851a143b,भएको भए तापनि
630e222016,अङ्ग्रेजीमा २००० मा
182ce2e822,जोड्ने क्षेत्रमा पनि
acda0ba461,बलजफ्ती स्वीकार गर्न
847f2e4d8c,विकास र अभ्यास
a5cf63f406,आफ्नो भोट दिन सक्छ
cf6f01d12d,सफल गोरखा जिल्लाको
b8c4de6a79,सेनाले त्यो कुरा
047911be4d,एक बायोग्राफरले उनलाई
fbb7c68cdc,कारण गाउँहरूलाई केन्द्रमा
30764ae2b5,गुज्रिरहेको परिस्थिति छ
Voice162,अचेल नेपालीहरुले विदेशीहरुलाई पाहुना ठान्ने र आवश्यक सेवाशुल्क लिई उनीहरुको आदर-सत्कार गर्ने नयाँ चलन अँगालेका छन् तापनि ।
b10720b6c0,धकेलिएका छन्
ba97f055d9,क्रियाकलापलाई वृद्धि गरेर
d8e46bd86b,मुकासा र मुसोकेले
nep_2027_2135210073,जस्तोसुकै ग्राहकको चित्त बुझाउन सक्ने एकमात्र बार एस क्याफे एन्ड बार हो
7c3b144e00,त्यही शब्द खिइँदै
c43c3f74ec,मैदानमा युद्ध गरे
9b4be9cc8e,प्रयासमा विज्ञानसम्मत सिर्जनात्मक
df94055c33,हत्या गरिदिए
2422b8711e,सिंघको नेतृत्वमा कोच
de15c6bb9c,तारालाई चिन्न सक्छ
6d244420d9,चिलाउने खर्क
ddebd0d65d,हजारौँ नारीहरूलाई
40632029f0,देखेको थिएँ
eeb87b3159,बिरपारा पश्चिम बङ्गालमा
f4f2de6c36,छैन भन्ने गरिएको छ
272b6da7b3,परमात्मा प्रतिको
1fe156b3b2,अनुपात छ
57bc3d4073,सफा पानी बसिरहनु
5ca322a111,पुग्न सहयोग गर्छ
9fcba310bb,बङ्गालको खाडीबाट आउने
01dc906ab3,आधारित देखिन्छन्
e1e8c376c2,बच्चनको नाममा केटीहरूको
e058bafb21,ढाका टोपी बुनिन्छ
c4e78f90e9,मैले सुधार्दै छु
1ffef756ab,आइपुग्यो तर
b4c44b8834,भवानी गौतमले तपाईँलाई
2765fc36a6,केली स्टफोर्ड
55b9076900,नेपाल टेलिभिजनबाट
ab52e79ac1,तर्फ नेपाली काङ्ग्रेसका
ba71431116,रुद्रराज साहित्य समितिको
ea3d04b5de,र गलत छ
c427a5de5f,उनको औपचारिक पढाइ
a9975149ad,ज्ञान अधिक सुगमताबाट
affff42835,बहुरूपिया गएको
b3c21a8470,घोषणा पत्रसहितको साथ
73ea461580,बाँध्ने काम अर्थात्
d464207d64,धारा १ उपधारा १ को
eb5e908120,सहमति भएको थियो
05e17b17ec,क्रिश दुलालले तपाईँलाई
d2ac2939bb,धेरै समय
c5673bfce3,यस नक्षत्रका अधिदेवता
81e1c8cb32,च आलङ्कारिक निबन्ध
Voice697,"अनुशासन' शब्दले 'सामाजिक, नैतिक, धार्मिक, राजनैतिक आदि नियम-नियमावलीको मर्यादा र सो मर्यादाभित्र रहने काम भन्ने अर्थ बुझाउँछ, ।"
a333bc8a39,१९४७ सम्म
9871244694,मान शाहले कुमाउँको
d9e57a5deb,रूपमा लिनुपर्ने हुन्छ
964244aa78,त्यसैले कसैले
68044b0db8,आएको कुरा सबैका
50380dfc8d,अनि उनी स्रेस्ता
9c36352cbb,जाल्पादेवी मन्दिर नगरकोट
618ebb637d,अचेल स्रष्टा र
c9c0433f04,कोदोको वा अन्यको
f9246128d2,तर लामो पँखेटा
9a0a4089f5,अधिकांश आर्थिक सूचक
90a480780b,ढुसीको उपयोग गरेर
a64bd964f7,जना लाहुरेको बिहेमा
e2f3efaa78,वस्तुहरूमा एकको हेतु
8dcf22dc5f,साथमा देखा परिन्
738c581738,युद्धमा केन्द्रित थियो
nep_0546_7578870544,धोज महराको जन्म सुदूरपश्चिम नेपालको डोटी जिल्लामा भएको हो
c1fcc0d41f,१९४९ को डिसेम्बरमा
bc1332eacf,आउनुभएकी किरण यादव
c2ecef68d4,श्री गढीमाई मन्दिरबाट
9f95e37845,सुनौला अक्षरले अङ्कित
af0e8155cc,ताजिमा सिन्जीद्वारा
953e94e0dc,गरे रिमिक्स एल्बमहरू
d313c49281,अमला खमारी सिमल
66c7574c09,गरि अङ्क हासिल
fe1e5b7334,यसको प्रयोग भारतीय
3e97b47e38,सेन्टर केन्द्र छ
f2e3af8bd8,फिर्ता लिने निर्णय
ad480d68d8,दोलखा ओखलढुङ्गा सिन्धुपाल्चोक
164d0d0c25,पृष्ठको शीर्षक हेल्प
d5148f5897,साम्राज्य ग्रीनल्यान्ड र
d33e73c3a5,असमको अन्तर्गत समूहीकृत
0bf01dcff3,वकालत गर्न पछि पर्नुभएन
2810aae68e,यस्तो प्रकारले ढाकेको हुन्छ
99722f9f39,मन्द भयो अनि
44a287d06c,पढ्दछन् र त्यस स्कुलको
860f63e4de,र ५१ डल्बे डिजिटल
eac4e7bb43,विशेषता यहाँबाट देखिने
23b3759d4f,नेब्रास्काको बाहेक जहाँ
b30c2bee88,हामी ब्रह्म र जीवमा
5ecdc6e732,पहिलेका सिद्धेश्वर भिमान
b1ab998ff5,सूची होला कृपया
7bc6128a8a,गर्दा घिमिरेले धेरै
a34dd64ab7,एकछिन कुस्ती खेलौँला
a0255dd769,निगुरादिन नेपालको मेची
b69223c649,हामीले ध्वनि
68002ae742,सहयोग सुझाव र सल्लाह
b6a76f0936,७ गते रेडियो
f20c65b250,मासु पनि खायो
830bec25a1,अनेकहरू दुर्ग छन्
81b6e8f29b,नेपालमै सर्वाधिक पानी
47bbd32cdf,यहाँको काम सकिन्छ
afce764806,छ भने त्यस्तो
de0319628f,नगरपालिका भएको यस
8cd1e8a605,समान ध्रुवहरूमा परस्पर
5790b617ab,बाँकी रहेका केही प्रजाति
3e6ad47f4b,जनतामा पारेको प्रभाव
2cf051a4d9,कुर्कुच्चाको बाहिर सतहको
e7a7050ca7,पाण्डव बचेर फर्किए
ddafc5709b,गोरु नेपाली भाषामा
6514c787a4,थुप्रोबाट बाहिर निकल्छ
2006a485fe,यो सञ्चालित छ
3c3f75cb56,सबै विदेशी
fbd7af0a4a,एउटा आधुनिक यन्त्र हो
5d3a7780c3,गरेकै होस् भने
d3a7347cf8,किनेर देवी देवताको
3905b6cf85,उहाँको विश्लेषण छ
d5a211c0fb,त्यसबाट सही र गलत
d6b34d16a8,पाचवटा अङ्क भएको
1601811082,नाम मनोनयनमा परेपछि
ada48371a3,लागेका छन्
59326420a3,शुक्रबार रिलिज हुने
fbe110c612,भावना तथा एउटा
c2bc8d9741,अवस्था उधिन्छन्
85c6fe0af1,साधारण डेङ्गु ज्वरो
e911821b5b,उनको कार्याकाल २५
d34f0b773d,विलियम डैम्पियर जस्तै
6df0a5a00d,अझ मलमास परेको
56752bf309,जो कि श्वेत
78e16ad108,कुल्चिएर यदि यसको
nep_3614_6393951137,अमेरिकी फिल्म र टेलिभिजन अभिनेत्री र कन्ट्रिपप गायिका गीतकार
e6197fcc14,बारेमा सुनाइदिनुहोला
c97aae9e42,कालिदासकी शकुन्तला
2d20705c4d,थियो कि लसन
8f6537540d,यति छोड्नै पर्ने
a0a1abde66,१९९१ मा पोल किटिङ
ef8fad82cd,हिन्दु परम्परामा मृतकको
21ba71a34e,नायक रमित ढुङ्गाना
3200109727,वृषकर्णका छोरा गोकर्णले
da949400ba,पहाडी उच्च हिमालीमा
d57914c0a0,नोभेम्बर ३० २०१२ मा
fe4fca81cf,पोल्यान्डमा निरङ्कुश औपनिवेशिक
f6f71f2e3f,अर्को प्रमुख वर्ग
6618f5fa97,म अझै
6f95f2382c,त्यस्ता मूल्यहरू पनि
846ad45649,निर्णय गरेको भए
94ec780ea0,उपकरणमा उल्लेख्य
95470fd9dd,त्यसको मृत्युका पछि
dbafc51d7e,वेश्यासँग भए पनि
963d3f8ebe,सामूहिक निर्णयमा बदल्नको
6013e7f256,पत्रिकामा साहित्यका
f83a74159e,हाम्रो सौर मण्डलमा
f4842de75b,परम्परागत मूल्य
1464849d82,बालककाल देखिनै
95b3635735,फैलन सुरु गर्‍यो
cc54eab481,केन्द्र सरकारले पनि
698657b528,व्यवस्थित ढङ्गले अभिलेख
52deff9d82,नामकरण गर्ने
d935251582,त सबैभन्दा अधिक
19d55f38ed,जसमध्ये ९४१ पुरुष
8b4bce79de,तर हकाधिकारमा असर
f6b7c7cd63,गोरको शासकहरूले गजनीमाथि
411bd5d35e,ती भारतीय स्वाधीनता
ccddb6cb7e,रक्तक्यान्सर भयो
abb2b647ea,भने मलाई सुझाव
b8f8687d2f,चारवटा गाउँ विकास
cb56689065,थारुको धारणा छ
67c3f9b58a,छिवाड नेपालको राप्ती
b1d525dbb1,बाबा ज्ञानबहादुर गाउँका
9896e3471b,ब्रह्माण्डमा भएका तत्त्वहरू
bcd2ace454,कुम्भकर्ण रावणको
c663e840dc,बच्चालाई दूध चुसाउँदा
adda5c8769,दिनानुदिन मानिसहरूको विशाल
393b768e9f,सहयोग गर्नेछु
d9d6792d09,धेरै पहिला स्थनमा
9d5f392be5,खेलहरूले गर्दछन्
e797aa7dfb,स्टुडियोको हलिवुडको एउटा
dfda93d34c,विरह सन्देश पुर्‍याउँछ
7834521ce5,गरी नित्यपूजा र अन्य
6e93ecea4d,१२ ज्योतिलिङ्ग नाम
2ab462b21c,भन्ने निस्कला
7cfb291aa4,उनले पछिल्लो सहीद
26ceb085e1,सोधिने प्रश्नको आधारमा
726e8ec626,नै थियो भन्ने
bd68c5571b,निस्किएको लाभा सेलाएर
71c323d4f8,पनि प्रदान गर्ने
eaf9a0c4a2,फिलिपका नेतृत्वमा
093c6c606e,१९९२ ९३ मा
009aada553,त्यसको कारक जीवहरू
cd80617488,नयाँ कविता छैन
61035cce8f,बनेपाबाट धुलिखेल भकुण्डेबेसी
fba051f234,भनेर कदर गरेर
b51a3e93ee,किराँत कालमा
0064c75d84,नेपालमा रहेर काम
f873c07e89,तयार थिएनन्
e958174d3b,किलोमिटर कन्चनपुरबाट ३९
3d0056daac,यस गाविसमा ११०
Voice126,"शरीरमा धमिलो पानी, हावा र घामको माध्यमले सुकेको हुनाले शरीरभरि धूलो र पानीको रेखाचिन्ह स्पष्ट देखिन्थे ।"
128b6ace17,पहिला कुमाउँ अधिराज्य
b8de0f8bff,जिल्लाको निर्माणाधीन परियोजना
7553b80c6b,शाहको नामबाट तत्कालीन
62269d8ee3,मात्र हुन्थ्यो तर
9f7633ee10,मेहराबहरूको स्पेन्ड्रल पनि
7847d4cdfc,काठमा आधारित छ
1fdc9f03d4,पटनाको मेमनलाई
69dcd2d5e7,अब यो शब्द
a944613f70,करातोया राइदक र
247f6fd86a,मर्यादाक्रम रहन्छ
cd36237fb8,वटा चतुर्युगी बितेर
ac8d580b57,खनालले राजनैतिक
7f834ced9a,रहने भारतीयबाट पनि
91d77de446,नसकुन्जेलसम्मका लागि तायक
fbcfc08f9c,जिल्लाहरूमा निर्मित जुस
d79c4fd63b,फल प्राप्त हुन्छ
nep_0546_0324069539,शैक्षिक पत्रिका को प्रशंसापत्र प्रतिलेखको मतलब सङ्ख्या को परिमाण
0deba10790,भन्ने विषयमा पढ्न
69f83aaf51,अभूतपूर्व प्रयोगहरू द्वारा
b3fe7e0b8e,स्टब्टेल भनिन्छ
9c9037d281,हेर्ने हो भने
7ea4bfdfb5,समूहहरूको बीच सङ्घर्ष
d811e01b9a,नजिक गोकुल पठाइन्छ
96a6697e22,धर्ममा दीक्षित भए
58647b53b4,१२ अक्टोबर २००५ मा
389bcab44c,रेडियोमा गीत
dc95a1691d,डिएचएल एक्सप्रेस एक
b1be4ccdf7,निरुक्तको मराठी अनुवाद
6d90e15750,प्राचीन अरब निवासीहरूमा हजमा जाने प्रथा थियो।
9115f33146,नुवाकोट कविलासका
Voice865,वनबाट हामी नेपालीलाई थुप्रे फाइदाहरू छन्।
d45a470530,एडिसन एक व्यक्ति
da03009d4c,एउटै निकायबाट सम्पादन
ab11a747ca,पठाइएको थियो तर
e33e83ac2d,पात्रको अवस्था जसका
c5699fba3a,नदी किनारामा अवस्थित
93dafceccd,यसलाई मनाउन
da0d395a03,पानीले भिजाइ दिनुपर्छ
c08dbac217,घोटालाको पोल खुलेपछि
a61df8eeed,उद्धेश्य हुने छ
5cb558d817,डेङ्गु हेमोरेजिक र शाक
2d6500175a,मेरो प्रयासले गर्दा
fc9ba9c590,थियो यसकारण मैले
8467b77bc4,परिवारमध्ये एक हो
153b240ea9,ती जगतको कर्ता
d9272bde82,त्यसपछि माइला गुरुज्यू
0077ba5098,वास्तवमा पदार्थविज्ञानी क्रिस्टल
b671037dd4,चेरसाम्राज्यसँग रहेको छ
beb197cdc1,दैनिक नित्य पूजाआजा
8f7f6e7160,केशवटार नेपालको पश्चिमाञ्चल विकास क्षेत्र
3ec4bbe398,उचाइमा रहेको झापाको
d6a87116af,यो एक आधार हो
nep_2099_8757478831,कालीबंगा गंगानगर जिल्लामा सुरतगढका निकट अवस्थित छ
46726a03d4,जापानी कपडाको कम्पनीको
272d756728,धन्यवाद
5851d375cb,नेपालको प्रवेशद्वार पनि हो
ee21875a10,रिवाज बलभद्रको पूजाआजा
e29673783e,उपधारा ३ लाई
f0b621bae8,नयाँ गाउँ प्युठान
nep_0258_3178538388,बिमला बुढाको जन्म सुदूरपश्चिम नेपालको बाजुरा जिल्लामा भएको हो
bd65d1e3a2,भालेको पोथीहरूकोभन्दा
d460c1c0ea,यसलाई नेपालीमा
ba91c944bf,पछि एचवी
f8e645fc37,रात पर्छ
ae95cc86df,रेखाभित्र रहेर डन्डी
3354d8a592,क्षेत्रमा वेद र बौद्ध
883877ee39,उच्च मोटोपनबाट
79a60e93df,फुर्सदको समय अध्ययन
f2c8180867,उपत्यका छोडे पनि
82516b01d8,३ तिब्बती मान्छेको
44ec253c1b,अभिनन्दनहरू ग्रहण गरिरहे
4e90dd80fd,उहाँ २०४२ सालमा
f9d96217ee,राज्यको अधिकार आफ्नो
b4f6dade7b,जुन ईसाका जन्मभन्दा
9e5a8bf56f,ढुङ्गाको संरचनामा
c9dd50ea88,उनलाई विश्वास दिलाउँदैनन्
bfc1e2bc08,समेटेका छन्
caf5d62500,जवाफदेही कार्यपालिका
5c68d882ce,पृष्ठहरू थाहा पाउन
35c332d25e,अब वर्षा सुरु हुँदैछ
f50478b21d,उपराष्ट्रपतिको पारिश्रमिक
011dbff699,कस्तो भनेको
9917b73649,मुगल बादशाह अकबरले आफ्नो राजधानीको दिल्लीबाट आगरा स्थान्तरित गरे।
f3e48b0d6c,कसैले सुँघेको छैन
bdae28e003,सहयोगको अपेक्षा गरेको छु
fb40bc9b1d,उनलाई महात्मा गान्धीकी
7dfcbe995d,समावेश गर्नु होला
ba66c65033,दैलेख जिल्लाको सियाला
271532d583,सौर्य प्रणालीका आवासीय
7b66f93100,वार्तालाव पृष्ठमा पनि
5df7915227,इतिहास अनुसार किरातीहरू
bf9003f174,खानुअघि मनतातो
f19ea71083,विश्वविद्यालय सङ्घका राष्ट्रपतिद्वारा
eda2f823c7,माफी माग्न चाहन्छु
6d3e7036e4,गर्न र साथीभाइसँग
2b7cc6f8f0,किरणप्रकाश साख व्यापारीक
fd7a4faa2c,खेलाडी बनाए जसले
c2de430a3f,गैंडाकोट नगरपालिका
733a6f1efb,काँसे घाँसेचरी नेपालमा पाइने एक प्रकारको चराको नाम हो।
f7ee4a39fc,खेतिका लागि प्रख्यात छ
dfb8769f78,ट्वान्टीमा टेस्ट खेल्ने
25434fe5f2,तीर्थको तीर्थाटन गर्ने
d531a8b9aa,वा टुप्पो निकालिन्छ
c34047e933,जुन पार्टीको नाउँ थियो
0a0398f242,उनकी पत्नी बैरङ्गारूका
40fce25f06,गर्न हाइड्रोस्टेटिक सन्तुलनमा
4e5623ea67,गाउँ भोको थियो
d5b289c3c0,ऐतिहासिक तथ्य तथा
f44b769076,भूमि र प्रकृतिलाई पूजा
364674a4aa,सत्ताको प्रमुख राजनैतिक
8d44a71e6a,उपलब्धिहरूलाई अचेल
d30b7614a9,फुकाउँदै अनेकौँ ग्रन्थहरूको
513906e04f,अकोलवा रौतहट जिल्लाको एउटा गाउँ विकास समिति हो।
afefadbae4,हानाहान भयो
dc3dc0bed8,भागभन्दा अलि बढी छ
f9a0016a26,हाइड्रोजन बम तयार
d2319be5d9,आदि दिइन्छ
0f5954c684,पाए साथ मिठो
d95f3b1d77,यस युगका मानिसहरू
d539f3cdff,लन्डनलाई दिइने ब्याज
d12e8816a0,कारण हाल गङ्गा
c9d7c42471,थप जानकारीको लागि
793af79454,यस कारण मङ्गलग्रहको
f792904840,पुगेको छ
fe9a0cd406,अलमल भइराखेको थियो
33565bd910,निकै देखिएको छ
973c6458ec,मानिसको मृत्यु हुँदा
8bb12af3bb,रूपहरुमा रको अतिरिक्त
570c193dfd,गीतहरूको सिर्जना गर्ने
9ba72fb26d,लेखकका स्वतन्त्र विचार
c31763b244,गरेको योगदानको लागि
9509413f87,टोङ्क भारतका
558be34211,विकसित हुने क्रममा छ
ac22e756d2,४ अकस्मात् दण्ड
14c61587ac,उनले तुरुन्त
8d40996e0a,कार्तवीर्य अर्जुन उनको
54735198f6,टोक्सेल नेपालको पूर्वाञ्चल
8604916fa7,माघ १९ का दिन
681069b4ee,जगन्नाथ पुरी
d975f3522b,संग्रह स्थल हो
4b7ccb2838,अनेक विधिहरू जान्दछन्
80e5d978af,सही प्रयोग प्रावधान
657f40d9e7,चौथो गोल गर्दै
cca7dfad45,साहोन बोबी या क्षेत्र
fa25e730a1,जग्गामा दुईवटा भवन
852513ced8,वा धेरै जटिल
